pool,dedup_key,rep_locus_tag,rep_organism,rep_gene_name,rep_product,rep_annotation_state,rep_protein_id,freq,best_rank,og_source,og_level,n_collapsed,collapsed_members
alt,eggnog:463ZT@72275,EZ55_03829,Alteromonas macleodii EZ55,,glycoside hydrolase family 16 protein,informative_multi,WP_156087119.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465A7@72275,EZ55_04246,Alteromonas macleodii EZ55,,hypothetical protein,informative_multi,WP_231506618.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4694D@72275,MIT1002_00415,Alteromonas macleodii MIT1002,,hypothetical protein,no_evidence,WP_049588553.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4660J@72275,MIT1002_00747,Alteromonas macleodii MIT1002,benE,benzoate/H(+) symporter BenE family transporter,informative_multi,WP_049587052.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:469Y7@72275,MIT1002_01197,Alteromonas macleodii MIT1002,pedE,methanol/ethanol family PQQ-dependent dehydrogenase,informative_multi,WP_014948731.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46AKB@72275,MIT1002_01198,Alteromonas macleodii MIT1002,,response regulator transcription factor,informative_multi,WP_049585783.1,1,3.0,eggnog,Alteromonadaceae,2,MIT1002_03322
alt,eggnog:46AJB@72275,MIT1002_02418,Alteromonas macleodii MIT1002,,glycosyltransferase family 2 protein,informative_multi,WP_049589024.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4655A@72275,MIT1002_03286,Alteromonas macleodii MIT1002,pqqB,pyrroloquinoline quinone biosynthesis protein PqqB,informative_multi,WP_014950672.1,1,3.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4641N@72275,ACZ81_02485,Alteromonas macleodii HOT1A3,glyA,serine hydroxymethyltransferase,informative_multi,WP_061439323.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465UH@72275,ACZ81_03610,Alteromonas macleodii HOT1A3,,AMP-binding protein,informative_multi,WP_061439588.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468ER@72275,ACZ81_08360,Alteromonas macleodii HOT1A3,VP2647,DUF2061 domain-containing protein,informative_single,WP_014976293.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4644Z@72275,ACZ81_09710,Alteromonas macleodii HOT1A3,rimO,30S ribosomal protein S12 methylthiotransferase RimO,informative_multi,WP_061485851.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466ZR@72275,ACZ81_10015,Alteromonas macleodii HOT1A3,,DUF6279 family lipoprotein,no_evidence,WP_039227740.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46500@72275,ACZ81_11930,Alteromonas macleodii HOT1A3,,ExeM/NucH family extracellular endonuclease,informative_multi,WP_061486054.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468F2@72275,ACZ81_13975,Alteromonas macleodii HOT1A3,,pectin acetylesterase-family hydrolase,informative_multi,WP_039228476.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46BSE@72275,ACZ81_16085,Alteromonas macleodii HOT1A3,csgB,minor curlin subunit CsgB,informative_multi,WP_049588827.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466UW@72275,ACZ81_17270,Alteromonas macleodii HOT1A3,rplQ,50S ribosomal protein L17,informative_multi,WP_012519212.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4679Q@72275,ACZ81_18525,Alteromonas macleodii HOT1A3,yicI,glycoside hydrolase family 31 protein,informative_multi,WP_081106144.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465BM@72275,DEH24_05375,Alteromonas (MarRef v6),pheS,phenylalanine--tRNA ligase subunit alpha,informative_multi,HBY38823.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466WC@72275,DEH24_12210,Alteromonas (MarRef v6),ssb,single-stranded DNA-binding protein,informative_multi,HBY40178.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466KX@72275,EZ55_01450,Alteromonas macleodii EZ55,trpG,aminodeoxychorismate/anthranilate synthase component II,informative_multi,WP_014978834.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464E4@72275,EZ55_01829,Alteromonas macleodii EZ55,ynjB,ABC transporter substrate-binding protein,informative_multi,WP_156086349.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46654@72275,EZ55_02317,Alteromonas macleodii EZ55,amy1,alpha-amylase family protein,informative_multi,WP_083605958.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4678Y@72275,EZ55_02418,Alteromonas macleodii EZ55,osmY,BON domain-containing protein,informative_multi,WP_014949860.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466M9@72275,EZ55_02711,Alteromonas macleodii EZ55,pilW,PilW family protein,informative_multi,WP_014950126.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,locus:EZ55_03258,EZ55_03258,Alteromonas macleodii EZ55,,hypothetical protein,no_evidence,WP_156086888.1,1,4.0,,,1,
alt,eggnog:1NGAH@1224,MIT1002_02386,Alteromonas macleodii MIT1002,ytjA,DUF1328 domain-containing protein,informative_single,WP_049587611.1,1,4.0,eggnog,Proteobacteria,1,
alt,eggnog:46521@72275,MIT1002_03506,Alteromonas macleodii MIT1002,,DUF294 nucleotidyltransferase-like domain-containing protein,informative_multi,WP_049586969.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4654M@72275,MIT1002_03517,Alteromonas macleodii MIT1002,,DcaP family trimeric outer membrane transporter,informative_multi,WP_014977485.1,1,4.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4678S@72275,ACZ81_01420,Alteromonas macleodii HOT1A3,cheY1,response regulator,informative_multi,WP_014947933.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466J2@72275,ACZ81_01470,Alteromonas macleodii HOT1A3,cheW,chemotaxis protein CheW,informative_multi,WP_014947943.1,1,5.0,eggnog,Alteromonadaceae,2,EZ55_00309
alt,eggnog:4678G@72275,ACZ81_02170,Alteromonas macleodii HOT1A3,yibQ,divergent polysaccharide deacetylase family protein,informative_multi,WP_061439265.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:463ZR@72275,ACZ81_02915,Alteromonas macleodii HOT1A3,prnA,tryptophan halogenase family protein,informative_multi,WP_061439430.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4642H@72275,ACZ81_03935,Alteromonas macleodii HOT1A3,metK,methionine adenosyltransferase,informative_multi,WP_014948382.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46858@72275,ACZ81_04975,Alteromonas macleodii HOT1A3,flgN,flagellar export chaperone FlgN,informative_multi,WP_014978561.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4675N@72275,ACZ81_05030,Alteromonas macleodii HOT1A3,flgH,flagellar basal body L-ring protein FlgH,informative_multi,WP_014948599.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46822@72275,ACZ81_05480,Alteromonas macleodii HOT1A3,pspC,envelope stress response membrane protein PspC,informative_multi,WP_014948684.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46A4T@72275,ACZ81_06200,Alteromonas macleodii HOT1A3,,YncE family protein,catch_all_only,WP_061485201.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464M9@72275,ACZ81_07395,Alteromonas macleodii HOT1A3,fnt,formate/nitrite transporter family protein,informative_multi,WP_014949030.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4661S@72275,ACZ81_11825,Alteromonas macleodii HOT1A3,,alkaline phosphatase PhoX,informative_single,WP_061486042.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465BS@72275,ACZ81_15335,Alteromonas macleodii HOT1A3,gltB,glutamate synthase large subunit,informative_multi,WP_014950543.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46534@72275,ACZ81_18135,Alteromonas macleodii HOT1A3,ams,alpha-amylase family glycosyl hydrolase,informative_multi,WP_061486715.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465M9@72275,DEH24_16780,Alteromonas (MarRef v6),eda,keto-deoxy-phosphogluconate aldolase,informative_multi,HBY41083.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46B5W@72275,EZ55_01910,Alteromonas macleodii EZ55,,hypothetical protein,no_evidence,WP_156086377.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4664C@72275,EZ55_02164,Alteromonas macleodii EZ55,,DODA-type extradiol aromatic ring-opening family dioxygenase,informative_multi,WP_156086468.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46AJG@72275,EZ55_03095,Alteromonas macleodii EZ55,osmC,OsmC family protein,informative_multi,WP_069944790.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465HN@72275,EZ55_03166,Alteromonas macleodii EZ55,acnD,Fe/S-dependent 2-methylisocitrate dehydratase AcnD,informative_multi,WP_156086851.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468QB@72275,MIT1002_02883,Alteromonas macleodii MIT1002,,DUF3081 domain-containing protein,informative_single,WP_014950255.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:1NDF9@1224,MIT1002_02967,Alteromonas macleodii MIT1002,,hypothetical protein,informative_single,WP_231514316.1,1,5.0,eggnog,Proteobacteria,1,
alt,eggnog:4656E@72275,MIT1002_03289,Alteromonas macleodii MIT1002,pqqE,pyrroloquinoline quinone biosynthesis protein PqqE,informative_multi,WP_049588481.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:469WA@72275,MIT1002_03291,Alteromonas macleodii MIT1002,,TonB-dependent receptor,informative_multi,WP_049588483.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468U4@72275,MIT1002_03323,Alteromonas macleodii MIT1002,pedS2,sensor histidine kinase,informative_multi,WP_049588820.1,1,5.0,eggnog,Alteromonadaceae,1,
alt,eggnog:1N922@1224,ACZ81_02865,Alteromonas macleodii HOT1A3,,DUF3530 family protein,informative_single,WP_061439413.1,1,6.0,eggnog,Proteobacteria,1,
alt,eggnog:1RDYV@1224,ACZ81_03625,Alteromonas macleodii HOT1A3,,TVP38/TMEM64 family protein,informative_multi,WP_014975715.1,1,6.0,eggnog,Proteobacteria,2,EZ55_00782
alt,eggnog:467ZC@72275,ACZ81_09195,Alteromonas macleodii HOT1A3,cspD,cold shock domain-containing protein CspD,informative_multi,WP_014949330.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4654T@72275,ACZ81_10365,Alteromonas macleodii HOT1A3,ccoN,"cytochrome-c oxidase, cbb3-type subunit I",informative_multi,WP_014949589.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:469ZB@72275,ACZ81_13955,Alteromonas macleodii HOT1A3,,TonB-dependent receptor,informative_multi,WP_014977109.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4679B@72275,ACZ81_17320,Alteromonas macleodii HOT1A3,rplR,50S ribosomal protein L18,informative_multi,WP_014950908.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,locus:ACZ81_RS21735,ACZ81_RS21735,Alteromonas macleodii HOT1A3,,hypothetical protein,no_evidence,WP_012517787.1,1,6.0,,,1,
alt,eggnog:46575@72275,DEH24_02850,Alteromonas (MarRef v6),,TonB-dependent receptor,informative_multi,HBY38326.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464WS@72275,DEH24_03810,Alteromonas (MarRef v6),fusA2,elongation factor G,informative_multi,HBY38518.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464RN@72275,EZ55_00313,Alteromonas macleodii EZ55,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,informative_multi,WP_156085799.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465K4@72275,EZ55_00783,Alteromonas macleodii EZ55,dpm1,glycosyltransferase family 2 protein,informative_multi,WP_049586146.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464MP@72275,EZ55_00953,Alteromonas macleodii EZ55,leuD,3-isopropylmalate dehydratase small subunit,informative_multi,WP_156086019.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466DC@72275,EZ55_01508,Alteromonas macleodii EZ55,,carboxymuconolactone decarboxylase family protein,informative_multi,WP_156086188.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467F7@72275,EZ55_01922,Alteromonas macleodii EZ55,,hemerythrin domain-containing protein,informative_multi,WP_014949372.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,locus:EZ55_02415,EZ55_02415,Alteromonas macleodii EZ55,,hypothetical protein,no_evidence,WP_014949857.1,1,6.0,,,1,
alt,eggnog:466XP@72275,EZ55_02712,Alteromonas macleodii EZ55,pilV,PilV family protein,informative_multi,WP_080590400.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46BMZ@72275,EZ55_02905,Alteromonas macleodii EZ55,,DUF1223 domain-containing protein,informative_single,WP_156086728.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46DB4@72275,EZ55_02922,Alteromonas macleodii EZ55,,MFS transporter,informative_multi,WP_156086739.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464AI@72275,EZ55_03167,Alteromonas macleodii EZ55,prpF,2-methylaconitate cis-trans isomerase PrpF,informative_multi,WP_101565673.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466M4@72275,EZ55_04002,Alteromonas macleodii EZ55,,DUF748 domain-containing protein,informative_multi,WP_061486831.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467Z6@72275,MIT1002_02179,Alteromonas macleodii MIT1002,lolA,outer membrane lipoprotein chaperone LolA,informative_multi,WP_049588670.1,1,6.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4686M@72275,MIT1002_02310,Alteromonas macleodii MIT1002,msrQ,protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,informative_multi,WP_049587266.1,1,6.0,eggnog,Alteromonadaceae,2,ACZ81_11250
alt,locus:MIT1002_04181,MIT1002_04181,Alteromonas macleodii MIT1002,,hypothetical protein,no_evidence,WP_049587376.1,1,6.0,,,1,
alt,eggnog:466DT@72275,ACZ81_02340,Alteromonas macleodii HOT1A3,dps,Dps family protein,informative_multi,WP_014948101.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466TP@72275,ACZ81_02730,Alteromonas macleodii HOT1A3,nlpD,peptidoglycan DD-metalloendopeptidase family protein,informative_multi,WP_061439390.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4680T@72275,ACZ81_04980,Alteromonas macleodii HOT1A3,flgM,flagellar biosynthesis anti-sigma factor FlgM,informative_multi,WP_014948589.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4686F@72275,ACZ81_08725,Alteromonas macleodii HOT1A3,phhB,4a-hydroxytetrahydrobiopterin dehydratase,informative_multi,WP_049586648.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:1MX4Q@1224,ACZ81_12900,Alteromonas macleodii HOT1A3,,DcaP family trimeric outer membrane transporter,informative_multi,WP_061486135.1,1,7.0,eggnog,Proteobacteria,1,
alt,eggnog:46BFI@72275,ACZ81_14330,Alteromonas macleodii HOT1A3,,hypothetical protein,no_evidence,WP_014977175.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46CFN@72275,ACZ81_16580,Alteromonas macleodii HOT1A3,rutF,flavin reductase,informative_multi,WP_061486582.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:465JA@72275,ACZ81_16965,Alteromonas macleodii HOT1A3,murB,UDP-N-acetylmuramate dehydrogenase,informative_multi,WP_061486598.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:469NY@72275,ACZ81_17395,Alteromonas macleodii HOT1A3,,TonB-dependent receptor,informative_multi,WP_061486648.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464VE@72275,DEH24_07770,Alteromonas (MarRef v6),rpoD,RNA polymerase sigma factor RpoD,informative_multi,HBY39297.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464XM@72275,DEH24_13850,Alteromonas (MarRef v6),prkB,phosphoribulokinase,informative_multi,HBY40502.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46816@72275,DEH24_15040,Alteromonas (MarRef v6),,cold-shock protein,informative_multi,HBY40738.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46564@72275,EZ55_00311,Alteromonas macleodii EZ55,cheR,CheR family methyltransferase,informative_multi,WP_039225824.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467RN@72275,EZ55_00368,Alteromonas macleodii EZ55,rpsQ,30S ribosomal protein S17,informative_multi,WP_014975444.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467AI@72275,EZ55_00549,Alteromonas macleodii EZ55,,type II toxin-antitoxin system Phd/YefM family antitoxin,informative_multi,WP_156085897.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468ZM@72275,EZ55_02390,Alteromonas macleodii EZ55,,hypothetical protein,no_evidence,WP_014949833.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4659F@72275,EZ55_03194,Alteromonas macleodii EZ55,fucP,L-fucose:H+ symporter permease,informative_multi,WP_014950563.1,1,7.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4683F@72275,ACZ81_02510,Alteromonas macleodii HOT1A3,,YnfA family protein,informative_multi,WP_157160426.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468FU@72275,ACZ81_03285,Alteromonas macleodii HOT1A3,rpsU,30S ribosomal protein S21,informative_multi,WP_012517258.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4678T@72275,ACZ81_03785,Alteromonas macleodii HOT1A3,mlaD,outer membrane lipid asymmetry maintenance protein MlaD,informative_multi,WP_014948351.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:1MVRM@1224,ACZ81_08990,Alteromonas macleodii HOT1A3,,IS4 family transposase,informative_multi,WP_061485165.1,1,8.0,eggnog,Proteobacteria,1,
alt,eggnog:46415@72275,ACZ81_09240,Alteromonas macleodii HOT1A3,sppA,signal peptide peptidase SppA,informative_multi,WP_061485796.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466K2@72275,ACZ81_16155,Alteromonas macleodii HOT1A3,,sulfite exporter TauE/SafE family protein,informative_multi,WP_061486544.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464TD@72275,DEH24_04200,Alteromonas (MarRef v6),pgi,glucose-6-phosphate isomerase,informative_multi,HBY38595.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466CR@72275,EZ55_00157,Alteromonas macleodii EZ55,,MauE/DoxX family redox-associated membrane protein,informative_multi,WP_156085733.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466H8@72275,EZ55_00366,Alteromonas macleodii EZ55,rplP,50S ribosomal protein L16,informative_multi,WP_014947979.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467PB@72275,EZ55_00797,Alteromonas macleodii EZ55,,spondin domain-containing protein,informative_single,WP_156085967.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4669N@72275,EZ55_01198,Alteromonas macleodii EZ55,,fatty acid desaturase family protein,informative_multi,WP_156086098.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4661X@72275,EZ55_01449,Alteromonas macleodii EZ55,trpD,anthranilate phosphoribosyltransferase,informative_multi,WP_014978833.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464SW@72275,EZ55_02298,Alteromonas macleodii EZ55,dat,D-amino acid aminotransferase,informative_multi,WP_156086502.1,1,8.0,eggnog,Alteromonadaceae,1,
alt,locus:MIT1002_01817,MIT1002_01817,Alteromonas macleodii MIT1002,,hypothetical protein,no_evidence,WP_155279892.1,1,8.0,,,1,
alt,eggnog:468FD@72275,ACZ81_03545,Alteromonas macleodii HOT1A3,,hypothetical protein,no_evidence,WP_014997360.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468VC@72275,ACZ81_03645,Alteromonas macleodii HOT1A3,,cupredoxin domain-containing protein,informative_single,WP_014975719.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466YH@72275,ACZ81_04190,Alteromonas macleodii HOT1A3,,MipA/OmpV family protein,informative_multi,WP_061484829.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464GA@72275,ACZ81_04720,Alteromonas macleodii HOT1A3,,IS4 family transposase,informative_multi,WP_061439181.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466FJ@72275,ACZ81_08225,Alteromonas macleodii HOT1A3,,alpha/beta fold hydrolase,informative_single,WP_049586509.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:466ID@72275,ACZ81_17285,Alteromonas macleodii HOT1A3,rpsK,30S ribosomal protein S11,informative_multi,WP_012519215.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46552@72275,DEH24_18145,Alteromonas (MarRef v6),fabB,beta-ketoacyl-ACP synthase I,informative_multi,HBY41356.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464P2@72275,EZ55_00109,Alteromonas macleodii EZ55,,acyl-CoA dehydrogenase family protein,informative_multi,WP_156085708.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467DT@72275,EZ55_00312,Alteromonas macleodii EZ55,cheD,chemoreceptor glutamine deamidase CheD,informative_multi,WP_156085798.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:468D6@72275,EZ55_00367,Alteromonas macleodii EZ55,rpmC,50S ribosomal protein L29,informative_multi,WP_014947980.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467GC@72275,EZ55_00777,Alteromonas macleodii EZ55,,SDR family oxidoreductase,informative_multi,WP_156085959.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46644@72275,EZ55_00896,Alteromonas macleodii EZ55,hutU,urocanate hydratase,informative_multi,WP_156085993.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4642D@72275,EZ55_00954,Alteromonas macleodii EZ55,leuC,3-isopropylmalate dehydratase large subunit,informative_multi,WP_061094370.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464RX@72275,EZ55_01395,Alteromonas macleodii EZ55,,RimK family protein,informative_multi,WP_156086152.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464P7@72275,EZ55_03243,Alteromonas macleodii EZ55,,DUF4331 domain-containing protein,informative_single,WP_156086878.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:467J3@72275,MIT1002_01568,Alteromonas macleodii MIT1002,,diguanylate cyclase,informative_multi,WP_049588799.1,1,9.0,eggnog,Alteromonadaceae,1,
alt,eggnog:4651V@72275,ACZ81_05530,Alteromonas macleodii HOT1A3,,TonB-dependent receptor,informative_multi,WP_061485087.1,1,10.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46CAA@72275,ACZ81_06180,Alteromonas macleodii HOT1A3,,hypothetical protein,no_evidence,WP_014978722.1,1,10.0,eggnog,Alteromonadaceae,1,
alt,eggnog:1MVUE@1224,ACZ81_07645,Alteromonas macleodii HOT1A3,,vWA domain-containing protein,informative_single,WP_061485481.1,1,10.0,eggnog,Proteobacteria,1,
alt,eggnog:46D66@72275,ACZ81_09840,Alteromonas macleodii HOT1A3,,RNA methyltransferase,informative_multi,WP_207198495.1,1,10.0,eggnog,Alteromonadaceae,1,
alt,locus:ACZ81_RS21260,ACZ81_RS21260,Alteromonas macleodii HOT1A3,,hypothetical protein,no_evidence,WP_156079180.1,1,10.0,,,1,
alt,eggnog:46414@72275,EZ55_00204,Alteromonas macleodii EZ55,galT,UDP-glucose--hexose-1-phosphate uridylyltransferase,informative_multi,WP_014947878.1,1,10.0,eggnog,Alteromonadaceae,1,
alt,eggnog:464W2@72275,EZ55_00873,Alteromonas macleodii EZ55,pepN,M1 family metallopeptidase,informative_multi,WP_156085984.1,1,10.0,eggnog,Alteromonadaceae,1,
alt,eggnog:46BD9@72275,EZ55_02353,Alteromonas macleodii EZ55,,hypervirulence associated TUDOR domain-containing protein,informative_single,WP_014949794.1,1,10.0,eggnog,Alteromonadaceae,1,
